Pokedex_ID,Name,HP,Attack,Defense,SpAtk,SpDef,Speed,Total_Stats,Bug,Dark,Dragon,Electric,Fairy,Fighting,Fire,Flying,Ghost,Grass,Ground,Ice,Normal,Poison,Psychic,Rock,Steel,Water
517,Munna,76,25,45,67,55,24,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
518,Musharna,116,55,85,107,95,29,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
519,Pidove,50,55,50,36,30,43,264,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
520,Tranquill,62,77,62,50,42,65,358,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
521,Unfezant,80,115,80,65,55,93,488,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
522,Blitzle,45,60,32,50,32,76,295,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,Zebstrika,75,100,63,80,63,116,497,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,Roggenrola,55,75,85,25,25,15,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
525,Boldore,70,105,105,50,40,20,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
526,Gigalith,85,135,130,60,80,25,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
527,Woobat,65,45,43,55,43,72,323,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
528,Swoobat,67,57,55,77,55,114,425,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
529,Drilbur,60,85,40,30,45,68,328,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
530,Excadrill,110,135,60,50,65,88,508,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
531,Audino,103,60,86,60,86,50,445,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
531,Audino-Mega,103,60,126,80,126,50,545,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
532,Timburr,75,80,55,25,35,35,305,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
533,Gurdurr,85,105,85,40,50,40,405,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
534,Conkeldurr,105,140,95,55,65,45,505,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
535,Tympole,50,50,40,50,40,64,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
536,Palpitoad,75,65,55,65,55,69,384,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
537,Seismitoad,105,95,75,85,75,74,509,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
538,Throh,120,100,85,30,85,45,465,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
539,Sawk,75,125,75,30,75,85,465,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
540,Sewaddle,45,53,70,40,60,42,310,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
541,Swadloon,55,63,90,50,80,42,380,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
542,Leavanny,75,103,80,70,80,92,500,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
543,Venipede,30,45,59,30,39,57,260,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
544,Whirlipede,40,55,99,40,79,47,360,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
545,Scolipede,60,100,89,55,69,112,485,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
546,Cottonee,40,27,60,37,50,66,280,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
547,Whimsicott,60,67,85,77,75,116,480,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
548,Petilil,45,35,50,70,50,30,280,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
549,Lilligant,70,60,75,110,75,90,480,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
549,Lilligant-Hisui,70,105,75,50,75,105,480,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
550,Basculin,70,92,65,80,55,98,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
550,Basculin-Blue-Striped,70,92,65,80,55,98,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
550,Basculin-White-Striped,70,92,65,80,55,98,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
551,Sandile,50,72,35,35,35,65,292,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
552,Krokorok,60,82,45,45,45,74,351,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
553,Krookodile,95,117,80,65,70,92,519,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
554,Darumaka,70,90,45,15,45,50,315,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
554,Darumaka-Galar,70,90,45,15,45,50,315,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
555,Darmanitan,105,140,55,30,55,95,480,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
555,Darmanitan-Zen,105,30,105,140,105,55,540,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
555,Darmanitan-Galar,105,140,55,30,55,95,480,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
555,Darmanitan-Galar-Zen,105,160,55,30,55,135,540,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
556,Maractus,75,86,67,106,67,60,461,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
557,Dwebble,50,65,85,35,35,55,325,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
558,Crustle,70,105,125,65,75,45,485,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
559,Scraggy,50,75,70,35,70,48,348,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
560,Scrafty,65,90,115,45,115,58,488,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
561,Sigilyph,72,58,80,103,80,97,490,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
562,Yamask,38,30,85,55,65,30,303,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
562,Yamask-Galar,38,55,85,30,65,30,303,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
563,Cofagrigus,58,50,145,95,105,30,483,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
564,Tirtouga,54,78,103,53,45,22,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
565,Carracosta,74,108,133,83,65,32,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
566,Archen,55,112,45,74,45,70,401,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
567,Archeops,75,140,65,112,65,110,567,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
568,Trubbish,50,50,62,40,62,65,329,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
569,Garbodor,80,95,82,60,82,75,474,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
569,Garbodor-Gmax,80,95,82,60,82,75,474,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
570,Zorua,40,65,40,80,40,65,330,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,Zorua-Hisui,35,60,40,85,40,70,330,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
571,Zoroark,60,105,60,120,60,105,510,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571,Zoroark-Hisui,55,100,60,125,60,110,510,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
572,Minccino,55,50,40,40,40,75,300,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
573,Cinccino,75,95,60,65,60,115,470,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
574,Gothita,45,30,50,55,65,45,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
575,Gothorita,60,45,70,75,85,55,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
576,Gothitelle,70,55,95,95,110,65,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
577,Solosis,45,30,40,105,50,20,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
578,Duosion,65,40,50,125,60,30,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
579,Reuniclus,110,65,75,125,85,30,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
580,Ducklett,62,44,50,44,50,55,305,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
581,Swanna,75,87,63,87,63,98,473,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
582,Vanillite,36,50,50,65,60,44,305,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
583,Vanillish,51,65,65,80,75,59,395,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
584,Vanilluxe,71,95,85,110,95,79,535,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
585,Deerling,60,60,50,40,50,75,335,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
585,Deerling-Summer,60,60,50,40,50,75,335,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
585,Deerling-Autumn,60,60,50,40,50,75,335,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
585,Deerling-Winter,60,60,50,40,50,75,335,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
586,Sawsbuck,80,100,70,60,70,95,475,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
586,Sawsbuck-Summer,80,100,70,60,70,95,475,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
586,Sawsbuck-Autumn,80,100,70,60,70,95,475,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
586,Sawsbuck-Winter,80,100,70,60,70,95,475,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
587,Emolga,55,75,60,75,60,103,428,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
588,Karrablast,50,75,45,40,45,60,315,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,Escavalier,70,135,105,60,105,20,495,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
590,Foongus,69,55,45,55,55,15,294,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
591,Amoonguss,114,85,70,85,80,30,464,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
592,Frillish,55,40,50,65,85,40,335,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
593,Jellicent,100,60,70,85,105,60,480,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
594,Alomomola,165,75,80,40,45,65,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
595,Joltik,50,47,50,57,50,65,319,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,Galvantula,70,77,60,97,60,108,472,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,Ferroseed,44,50,91,24,86,10,305,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
598,Ferrothorn,74,94,131,54,116,20,489,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
599,Klink,40,55,70,45,60,30,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
600,Klang,60,80,95,70,85,50,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
601,Klinklang,60,100,115,70,85,90,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
602,Tynamo,35,55,40,45,40,60,275,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603,Eelektrik,65,85,70,75,70,40,405,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,Eelektross,85,115,80,105,80,50,515,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,Elgyem,55,55,55,85,55,30,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
606,Beheeyem,75,75,75,125,95,40,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
607,Litwick,50,30,55,65,55,20,275,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
608,Lampent,60,40,60,95,60,55,370,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
609,Chandelure,60,55,90,145,90,80,520,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
610,Axew,46,87,60,30,40,57,320,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,Fraxure,66,117,70,40,50,67,410,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612,Haxorus,76,147,90,60,70,97,540,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,Cubchoo,55,70,40,60,40,40,305,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
614,Beartic,95,130,80,70,80,50,505,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
615,Cryogonal,80,50,50,95,135,105,515,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
616,Shelmet,50,40,85,40,65,25,305,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,Accelgor,80,70,40,100,60,145,495,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,Stunfisk,109,66,84,81,99,32,471,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
618,Stunfisk-Galar,109,81,99,66,84,32,471,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
619,Mienfoo,45,85,50,55,50,65,350,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
620,Mienshao,65,125,60,95,60,105,510,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
621,Druddigon,77,120,90,60,90,48,485,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,Golett,59,74,50,35,50,35,303,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
623,Golurk,89,124,80,55,80,55,483,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
624,Pawniard,45,85,70,40,40,60,340,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
625,Bisharp,65,125,100,60,70,70,490,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
626,Bouffalant,95,110,95,40,95,55,490,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
627,Rufflet,70,83,50,37,50,60,350,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
628,Braviary,100,123,75,57,75,80,510,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
628,Braviary-Hisui,110,83,70,112,70,65,510,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
629,Vullaby,70,55,75,45,65,60,370,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
630,Mandibuzz,110,65,105,55,95,80,510,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
631,Heatmor,85,97,66,105,66,65,484,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
632,Durant,58,109,112,48,48,109,484,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
633,Deino,52,65,50,45,50,38,300,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634,Zweilous,72,85,70,65,70,58,420,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635,Hydreigon,92,105,90,125,90,98,600,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,Larvesta,55,85,55,50,55,60,360,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
637,Volcarona,85,60,65,135,105,100,550,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
638,Cobalion,91,90,129,90,72,108,580,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
639,Terrakion,91,129,90,72,90,108,580,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
640,Virizion,91,90,72,90,129,108,580,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
641,Tornadus,79,115,70,125,80,111,580,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
641,Tornadus-Therian,79,100,80,110,90,121,580,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
642,Thundurus,79,115,70,125,80,111,580,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
642,Thundurus-Therian,79,105,70,145,80,101,580,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
643,Reshiram,100,120,100,150,120,90,680,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
644,Zekrom,100,150,120,120,100,90,680,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645,Landorus,89,125,90,115,80,101,600,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
645,Landorus-Therian,89,145,90,105,80,91,600,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
646,Kyurem,125,130,90,130,90,95,660,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
646,Kyurem-Black,125,170,100,120,90,95,700,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
646,Kyurem-White,125,120,90,170,100,95,700,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
647,Keldeo,91,72,90,129,90,108,580,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
647,Keldeo-Resolute,91,72,90,129,90,108,580,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
648,Meloetta,100,77,77,128,128,90,600,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
648,Meloetta-Pirouette,100,128,90,77,77,128,600,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
649,Genesect,71,120,95,120,95,99,600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
649,Genesect-Douse,71,120,95,120,95,99,600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
649,Genesect-Shock,71,120,95,120,95,99,600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
649,Genesect-Burn,71,120,95,120,95,99,600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
649,Genesect-Chill,71,120,95,120,95,99,600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
650,Chespin,56,61,65,48,45,38,313,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
651,Quilladin,61,78,95,56,58,57,405,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
652,Chesnaught,88,107,122,74,75,64,530,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
653,Fennekin,40,45,40,62,60,60,307,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
654,Braixen,59,59,58,90,70,73,409,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
655,Delphox,75,69,72,114,100,104,534,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
656,Froakie,41,56,40,62,44,71,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
657,Frogadier,54,63,52,83,56,97,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
658,Greninja,72,95,67,103,71,122,530,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
658,Greninja-Bond,72,95,67,103,71,122,530,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
658,Greninja-Ash,72,145,67,153,71,132,640,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
659,Bunnelby,38,36,38,32,36,57,237,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
660,Diggersby,85,56,77,50,77,78,423,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
661,Fletchling,45,50,43,40,38,62,278,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
662,Fletchinder,62,73,55,56,52,84,382,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
663,Talonflame,78,81,71,74,69,126,499,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
664,Scatterbug,38,35,40,27,25,35,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665,Spewpa,45,22,60,27,30,29,213,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666,Vivillon,80,52,50,90,50,89,411,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
666,Vivillon-Archipelago,80,52,50,90,50,89,411,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
666,Vivillon-Continental,80,52,50,90,50,89,411,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
666,Vivillon-Elegant,80,52,50,90,50,89,411,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
666,Vivillon-Garden,80,52,50,90,50,89,411,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
666,Vivillon-High Plains,80,52,50,90,50,89,411,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
666,Vivillon-Icy Snow,80,52,50,90,50,89,411,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
666,Vivillon-Jungle,80,52,50,90,50,89,411,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
666,Vivillon-Marine,80,52,50,90,50,89,411,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
666,Vivillon-Modern,80,52,50,90,50,89,411,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
666,Vivillon-Monsoon,80,52,50,90,50,89,411,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
666,Vivillon-Ocean,80,52,50,90,50,89,411,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
666,Vivillon-Polar,80,52,50,90,50,89,411,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
666,Vivillon-River,80,52,50,90,50,89,411,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
666,Vivillon-Sandstorm,80,52,50,90,50,89,411,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
666,Vivillon-Savanna,80,52,50,90,50,89,411,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
666,Vivillon-Sun,80,52,50,90,50,89,411,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
666,Vivillon-Tundra,80,52,50,90,50,89,411,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
666,Vivillon-Fancy,80,52,50,90,50,89,411,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
666,Vivillon-Pokeball,80,52,50,90,50,89,411,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
667,Litleo,62,50,58,73,54,72,369,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
668,Pyroar,86,68,72,109,66,106,507,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
669,Flabébé,44,38,39,61,79,42,303,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
669,Flabébé-Blue,44,38,39,61,79,42,303,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
669,Flabébé-Orange,44,38,39,61,79,42,303,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
669,Flabébé-White,44,38,39,61,79,42,303,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
669,Flabébé-Yellow,44,38,39,61,79,42,303,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
670,Floette,54,45,47,75,98,52,371,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
670,Floette-Blue,54,45,47,75,98,52,371,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
670,Floette-Orange,54,45,47,75,98,52,371,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
670,Floette-White,54,45,47,75,98,52,371,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
670,Floette-Yellow,54,45,47,75,98,52,371,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
670,Floette-Eternal,74,65,67,125,128,92,551,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
671,Florges,78,65,68,112,154,75,552,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
671,Florges-Blue,78,65,68,112,154,75,552,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
671,Florges-Orange,78,65,68,112,154,75,552,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
671,Florges-White,78,65,68,112,154,75,552,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
671,Florges-Yellow,78,65,68,112,154,75,552,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
672,Skiddo,66,65,48,62,57,52,350,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
673,Gogoat,123,100,62,97,81,68,531,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
674,Pancham,67,82,62,46,48,43,348,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
675,Pangoro,95,124,78,69,71,58,495,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
676,Furfrou,75,80,60,65,90,102,472,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
676,Furfrou-Dandy,75,80,60,65,90,102,472,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
676,Furfrou-Debutante,75,80,60,65,90,102,472,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
676,Furfrou-Diamond,75,80,60,65,90,102,472,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
676,Furfrou-Heart,75,80,60,65,90,102,472,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
676,Furfrou-Kabuki,75,80,60,65,90,102,472,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
676,Furfrou-La Reine,75,80,60,65,90,102,472,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
676,Furfrou-Matron,75,80,60,65,90,102,472,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
676,Furfrou-Pharaoh,75,80,60,65,90,102,472,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
676,Furfrou-Star,75,80,60,65,90,102,472,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
